2023-07-07 17:07:50,014 INFO    StreamThr :1968184 [internal.py:wandb_internal():87] W&B internal server running at pid: 1968184, started at: 2023-07-07 17:07:50.014229
2023-07-07 17:07:51,445 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-metadata.json
2023-07-07 17:07:51,445 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:07:51,445 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/requirements.txt
2023-07-07 17:07:55,742 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:00,742 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:05,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:08:05,591 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:08:05,781 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:10,782 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:15,782 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:20,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:08:20,591 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:08:21,735 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:22,450 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/config.yaml
2023-07-07 17:08:26,929 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:31,930 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:35,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:08:35,591 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:08:37,737 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:42,580 DEBUG   SenderThread:1968184 [sender.py:send():336] send: config
2023-07-07 17:08:42,581 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: partial_history
2023-07-07 17:08:42,585 DEBUG   SenderThread:1968184 [sender.py:send():336] send: history
2023-07-07 17:08:42,585 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: summary_record
2023-07-07 17:08:42,587 INFO    SenderThread:1968184 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-07-07 17:08:43,455 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:08:43,588 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:48,588 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:50,557 DEBUG   SystemMonitor:1968184 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-07-07 17:08:50,558 DEBUG   SenderThread:1968184 [sender.py:send():336] send: stats
2023-07-07 17:08:50,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:08:50,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:08:53,734 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:08:54,458 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/config.yaml
2023-07-07 17:08:58,946 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:03,947 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:05,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:09:05,591 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:09:09,726 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:13,162 DEBUG   SenderThread:1968184 [sender.py:send():336] send: config
2023-07-07 17:09:13,162 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: partial_history
2023-07-07 17:09:13,164 DEBUG   SenderThread:1968184 [sender.py:send():336] send: history
2023-07-07 17:09:13,165 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: summary_record
2023-07-07 17:09:13,167 INFO    SenderThread:1968184 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-07-07 17:09:13,463 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:09:15,167 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:20,168 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:20,558 DEBUG   SenderThread:1968184 [sender.py:send():336] send: stats
2023-07-07 17:09:20,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:09:20,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:09:25,732 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:26,466 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/config.yaml
2023-07-07 17:09:30,917 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:35,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:09:35,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:09:36,733 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:41,734 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:43,200 DEBUG   SenderThread:1968184 [sender.py:send():336] send: config
2023-07-07 17:09:43,200 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: partial_history
2023-07-07 17:09:43,202 DEBUG   SenderThread:1968184 [sender.py:send():336] send: history
2023-07-07 17:09:43,202 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: summary_record
2023-07-07 17:09:43,204 INFO    SenderThread:1968184 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-07-07 17:09:43,470 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:09:47,205 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:50,559 DEBUG   SenderThread:1968184 [sender.py:send():336] send: stats
2023-07-07 17:09:50,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:09:50,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:09:52,728 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:57,734 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:09:58,474 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/config.yaml
2023-07-07 17:10:02,913 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:05,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:10:05,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:10:08,747 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:13,383 DEBUG   SenderThread:1968184 [sender.py:send():336] send: config
2023-07-07 17:10:13,383 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: partial_history
2023-07-07 17:10:13,385 DEBUG   SenderThread:1968184 [sender.py:send():336] send: history
2023-07-07 17:10:13,386 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: summary_record
2023-07-07 17:10:13,386 INFO    SenderThread:1968184 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-07-07 17:10:13,478 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:10:14,387 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:19,387 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:20,559 DEBUG   SenderThread:1968184 [sender.py:send():336] send: stats
2023-07-07 17:10:20,591 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:10:20,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:10:24,739 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:29,744 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:30,481 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/config.yaml
2023-07-07 17:10:34,927 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:35,592 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:10:35,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:10:40,740 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:43,663 DEBUG   SenderThread:1968184 [sender.py:send():336] send: config
2023-07-07 17:10:43,664 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: partial_history
2023-07-07 17:10:43,666 DEBUG   SenderThread:1968184 [sender.py:send():336] send: history
2023-07-07 17:10:43,666 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: summary_record
2023-07-07 17:10:43,669 INFO    SenderThread:1968184 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-07-07 17:10:44,484 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:10:46,669 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:50,560 DEBUG   SenderThread:1968184 [sender.py:send():336] send: stats
2023-07-07 17:10:50,592 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:10:50,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:10:51,730 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:10:56,731 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:01,735 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:02,489 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/config.yaml
2023-07-07 17:11:05,592 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:11:05,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:11:07,729 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:12,730 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:14,001 DEBUG   SenderThread:1968184 [sender.py:send():336] send: config
2023-07-07 17:11:14,002 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: partial_history
2023-07-07 17:11:14,004 DEBUG   SenderThread:1968184 [sender.py:send():336] send: history
2023-07-07 17:11:14,004 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: summary_record
2023-07-07 17:11:14,007 INFO    SenderThread:1968184 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-07-07 17:11:14,492 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:11:18,008 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:20,561 DEBUG   SenderThread:1968184 [sender.py:send():336] send: stats
2023-07-07 17:11:20,592 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:11:20,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:11:23,738 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:28,738 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:33,743 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:34,497 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/config.yaml
2023-07-07 17:11:35,592 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:11:35,592 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:11:39,748 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:44,244 DEBUG   SenderThread:1968184 [sender.py:send():336] send: config
2023-07-07 17:11:44,245 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: partial_history
2023-07-07 17:11:44,246 DEBUG   SenderThread:1968184 [sender.py:send():336] send: history
2023-07-07 17:11:44,247 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: summary_record
2023-07-07 17:11:44,249 INFO    SenderThread:1968184 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-07-07 17:11:44,500 INFO    Thread-13 :1968184 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/research/catkin_ws/src/hyperparam_optimization/bellows_grub/run_logs/fnn_random_masdata/train_9684ccf7_1_accuracy_tolerance=0.0100,act_fn=relu,b_size=32,cpu_num=7,dataset_size=120000,dt=0.0100,generate_new_data=False,g_2023-07-07_17-07-47/wandb/run-20230707_170750-9684ccf7/files/wandb-summary.json
2023-07-07 17:11:45,250 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:50,250 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:11:50,561 DEBUG   SenderThread:1968184 [sender.py:send():336] send: stats
2023-07-07 17:11:50,592 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:11:50,593 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
2023-07-07 17:11:55,740 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:12:00,740 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: status_report
2023-07-07 17:12:05,592 DEBUG   HandlerThread:1968184 [handler.py:handle_request():144] handle_request: stop_status
2023-07-07 17:12:05,593 DEBUG   SenderThread:1968184 [sender.py:send_request():363] send_request: stop_status
